instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
9478.0,04/02/2012,1.0,1.0,2.0,19.0,0.0,6.0,0.0,3.0,0.26,0.2727,0.87,0.18802,5,75,80
9479.0,04/02/2012,1.0,1.0,2.0,20.0,0.0,6.0,0.0,965.0,0.24,0.2273,0.93,0.2716,4,73,77
9480.0,04/02/2012,1.0,1.0,2.0,21.0,0.0,6.0,0.0,3.0,0.24,0.2424,0.93,0.18802,4,74,78
9481.0,04/02/2012,1.0,1.0,2.0,22.0,0.0,6.0,0.0,2.0,0.24,0.2576,0.87,0.12544,4,91,95
9482.0,04/02/2012,1.0,1.0,2.0,23.0,0.0,5.0,0.0,2.0,0.24,0.2424,0.87,0.18802,4,66,70
9483.0,05/02/2012,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.24,0.2424,0.87,0.18802,3,58,61
9484.0,05/02/2012,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.24,0.2576,0.93,0.14629999999999999,5,46,51
9485.0,05/02/2012,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.24,0.2576,0.93,0.14629999999999999,4,59,63
9486.0,05/02/2012,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.24,0.2576,0.87,0.12544,4,13,17
9487.0,05/02/2012,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.24,0.2424,0.87,0.18802,0,9,9
9488.0,05/02/2012,1.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.26,0.2576,0.81,0.2716,0,4,4
9489.0,05/02/2012,1.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.26,0.2424,0.7,0.35517999999999994,0,4,4
9490.0,05/02/2012,1.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,0.24,0.2424,0.75,0.22988,0,16,16
9491.0,05/02/2012,1.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.24,0.2424,0.75,0.22988,4,58,62
9492.0,05/02/2012,1.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,0.24,0.2273,0.7,0.31345999999999996,9,83,92
9493.0,05/02/2012,1.0,1.0,2.0,10.0,0.0,0.0,0.0,2.0,0.26,0.2424,0.65,0.39704,10,138,148
9494.0,05/02/2012,1.0,1.0,2.0,11.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.7,0.2716,22,160,182
9495.0,05/02/2012,1.0,1.0,2.0,12.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.65,0.2716,25,223,248
9496.0,05/02/2012,1.0,1.0,2.0,13.0,0.0,0.0,0.0,2.0,0.28,0.2727,0.61,0.22988,33,241,274
9497.0,05/02/2012,1.0,1.0,2.0,14.0,0.0,0.0,0.0,1.0,0.3,0.303,0.61,0.22988,40,203,243
9498.0,05/02/2012,1.0,1.0,2.0,15.0,0.0,0.0,0.0,2.0,0.3,0.2879,0.56,0.35517999999999994,55,217,272
9499.0,05/02/2012,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.3,0.2879,0.56,0.31345999999999996,35,261,296
9500.0,05/02/2012,1.0,1.0,2.0,17.0,0.0,0.0,0.0,1.0,0.32,0.3182,0.53,0.22988,31,275,306
9501.0,05/02/2012,1.0,1.0,2.0,18.0,0.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.35517999999999994,10,171,181
9502.0,05/02/2012,1.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.3,0.2879,0.52,0.31345999999999996,6,63,69
9503.0,05/02/2012,1.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,0.28,0.2727,0.56,0.2716,3,47,50
9504.0,05/02/2012,1.0,1.0,2.0,21.0,0.0,0.0,0.0,1.0,0.28,0.2879,0.56,0.14629999999999999,6,60,66
9505.0,05/02/2012,1.0,1.0,2.0,22.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.6,0.14629999999999999,9,182,191
9506.0,05/02/2012,1.0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,0.24,0.2424,0.7,0.18802,4,38,42
884151.0,06/02/2012,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.24,0.2424,0.65,0.12544,7,14,21
9508.0,06/02/2012,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.22,0.2576,0.75,0.12544,0,6,6
9509.0,06/02/2012,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.22,0.2727,0.75,0.0,0,3,3
9510.0,06/02/2012,1.0,1.0,2.0,4.0,0.0,1.0,1.0,1.0,0.18,0.2121,0.8,0.14629999999999999,0,2,2
9511.0,06/02/2012,1.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.18,0.2121,0.8,0.14629999999999999,0,17,17
9512.0,06/02/2012,1.0,1.0,2.0,6.0,,1.0,1.0,1.0,0.16,0.1818,0.86,0.14629999999999999,0,72,72
9513.0,06/02/2012,1.0,1.0,2.0,980.0,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.14629999999999999,5,229,234
9514.0,06/02/2012,1.0,1.0,2.0,8.0,0.0,1.0,1.0,1.0,0.16,0.1818,0.86,0.18802,10,434,444
9515.0,06/02/2012,1.0,1.0,2.0,9.0,0.0,1.0,1.0,1.0,0.18,0.2121,0.8,0.14629999999999999,8,269,277
9516.0,06/02/2012,1.0,1.0,2.0,10.0,0.0,1.0,1.0,1.0,0.22,0.2424,0.75,0.14629999999999999,20,96,116
9517.0,06/02/2012,1.0,1.0,2.0,11.0,0.0,1.0,1.0,1.0,0.26,0.2727,0.7,0.18802,12,104,116
9518.0,06/02/2012,1.0,1.0,2.0,12.0,0.0,1.0,1.0,1.0,0.32,0.3182,0.61,0.22988,19,131,150
9519.0,06/02/2012,1.0,1.0,2.0,13.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.4,0.31345999999999996,17,405,422
9520.0,06/02/2012,1.0,1.0,2.0,14.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.35,0.22988,14,126,140
9521.0,06/02/2012,1.0,1.0,2.0,15.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.32,0.39704,25,146,171
9522.0,06/02/2012,1.0,1.0,2.0,16.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.35517999999999994,13,215,228
9523.0,06/02/2012,1.0,1.0,2.0,17.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.43,0.31345999999999996,13,417,430
9524.0,06/02/2012,1.0,1.0,2.0,18.0,0.0,1.0,1.0,1.0,0.38,0.3333,0.43,0.31345999999999996,11,426,437
9525.0,06/02/2012,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,0.36,0.3333,0.43,0.35517999999999994,7,284,291
9526.0,06/02/2012,1.0,1.0,2.0,20.0,0.0,1.0,1.0,1.0,0.34,0.3333,0.46,0.22988,7,194,201
9527.0,06/02/2012,1.0,1.0,2.0,21.0,0.0,1.0,1.0,1.0,0.32,0.3182,0.57,0.22988,11,143,154
9528.0,06/02/2012,1.0,1.0,2.0,22.0,0.0,1.0,1.0,1.0,0.3,0.303,0.65,0.18802,4,83,87
9529.0,06/02/2012,1.0,1.0,2.0,23.0,0.0,1.0,1.0,1.0,0.3,0.303,0.65,0.18802,3,43,46
9530.0,07/02/2012,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.3,0.2879,0.7,0.2716,1,22,23
,07/02/2012,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.28,0.2879,0.61,0.18802,8,6,14
9532.0,07/02/2012,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.3,0.3333,0.61,0.0,0,4,4
9533.0,07/02/2012,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,0.3,0.3333,0.7,0.0,1,1,2
9534.0,07/02/2012,1.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,0.3,0.3333,0.7,0.0,0,598,598
9535.0,07/02/2012,1.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.49,0.12544,0,15,15
9536.0,07/02/2012,1.0,1.0,2.0,6.0,0.0,2.0,1.0,1.0,0.32,0.303,0.45,0.41789999999999994,2,98,100
9537.0,07/02/2012,1.0,1.0,2.0,7.0,0.0,2.0,1.0,1.0,0.32,0.3485,0.45,0.0,6,293,299
9538.0,07/02/2012,1.0,1.0,2.0,8.0,0.0,2.0,1.0,1.0,0.3,0.3182,0.49,0.0,7,522,529
9539.0,07/02/2012,1.0,1.0,2.0,9.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.49,0.0,11,278,289
9540.0,07/02/2012,1.0,1.0,2.0,10.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.46,0.22988,12,104,116
9541.0,07/02/2012,1.0,1.0,2.0,11.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.46,0.2716,9,120,129
9542.0,07/02/2012,1.0,1.0,2.0,12.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.4,0.45976,9,163,172
9543.0,07/02/2012,1.0,1.0,2.0,13.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.35517999999999994,15,169,184
9544.0,07/02/2012,1.0,1.0,2.0,14.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2716,11,127,138
9545.0,07/02/2012,1.0,1.0,2.0,15.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.38,0.2716,13,133,146
9546.0,07/02/2012,1.0,1.0,2.0,16.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.35517999999999994,19,257,276
9547.0,07/02/2012,1.0,1.0,2.0,17.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.35,0.2716,15,494,509
9548.0,07/02/2012,1.0,1.0,2.0,18.0,0.0,2.0,1.0,1.0,0.42,0.4242,0.38,0.2716,10,508,518
9549.0,07/02/2012,1.0,1.0,2.0,19.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.43,0.31345999999999996,11,327,338
9550.0,07/02/2012,1.0,1.0,2.0,20.0,0.0,2.0,1.0,1.0,0.36,0.3485,0.5,0.18802,6,206,212
9551.0,07/02/2012,1.0,1.0,2.0,21.0,0.0,2.0,1.0,1.0,0.34,0.3485,0.61,0.14629999999999999,20,170,190
9552.0,07/02/2012,1.0,1.0,2.0,,0.0,2.0,1.0,1.0,0.32,0.3182,0.57,0.2716,11,107,118
9553.0,07/02/2012,1.0,1.0,2.0,23.0,0.0,2.0,1.0,1.0,0.32,0.3333,0.57,0.18802,2,49,51
9554.0,08/02/2012,1.0,1.0,2.0,,0.0,3.0,1.0,1.0,0.3,0.2879,0.56,0.31345999999999996,2,21,23
9555.0,08/02/2012,1.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,0.28,0.2727,0.61,0.22988,1,9,10
9556.0,08/02/2012,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.26,0.303,0.65,0.0,0,1,1
9557.0,08/02/2012,1.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,0.26,0.303,0.65,0.0,0,1,1
9558.0,08/02/2012,1.0,1.0,2.0,4.0,0.0,3.0,1.0,1.0,0.24,0.2576,0.7,0.12544,0,1,1
9559.0,08/02/2012,1.0,1.0,2.0,5.0,0.0,3.0,1.0,1.0,0.24,0.2576,0.7,0.12544,0,20,20
9560.0,08/02/2012,1.0,1.0,2.0,6.0,0.0,3.0,1.0,2.0,0.24,0.2879,0.7,0.0,246,95,341
9561.0,08/02/2012,1.0,1.0,2.0,7.0,0.0,2.0,1.0,2.0,0.24,0.2576,0.7,0.14629999999999999,5,276,281
9562.0,08/02/2012,1.0,1.0,2.0,8.0,0.0,3.0,1.0,2.0,0.24,0.2273,0.7,0.31345999999999996,13,495,508
9563.0,08/02/2012,1.0,1.0,2.0,9.0,0.0,3.0,1.0,2.0,0.24,0.2576,0.7,0.22988,8,245,253
9564.0,08/02/2012,1.0,1.0,2.0,10.0,0.0,3.0,1.0,2.0,0.26,0.2576,0.7,0.31345999999999996,1,107,108
9565.0,08/02/2012,1.0,1.0,2.0,11.0,0.0,3.0,1.0,2.0,0.26,0.2576,0.65,0.31345999999999996,5,97,102
9566.0,08/02/2012,1.0,1.0,2.0,12.0,0.0,3.0,1.0,2.0,0.28,0.2576,0.65,0.39704,14,124,138
9567.0,08/02/2012,1.0,1.0,2.0,13.0,0.0,3.0,1.0,2.0,0.28,0.2879,0.61,0.14629999999999999,15,111,126
9568.0,08/02/2012,1.0,1.0,2.0,14.0,0.0,3.0,1.0,2.0,0.3,0.303,0.56,0.22988,8,100,108
9569.0,08/02/2012,1.0,1.0,2.0,15.0,0.0,3.0,1.0,3.0,0.3,0.3182,0.61,0.14629999999999999,5,49,54
9570.0,08/02/2012,1.0,1.0,2.0,16.0,0.0,3.0,1.0,3.0,0.26,0.2727,0.81,0.14629999999999999,2,73,75
9571.0,08/02/2012,1.0,1.0,2.0,17.0,0.0,3.0,1.0,3.0,0.24,0.2576,0.87,0.14629999999999999,8,147,155
9572.0,08/02/2012,1.0,1.0,2.0,18.0,0.0,3.0,1.0,3.0,0.24,0.2576,0.87,0.14629999999999999,4,163,167
9573.0,08/02/2012,1.0,1.0,2.0,19.0,0.0,3.0,1.0,3.0,0.24,0.2576,0.87,0.14629999999999999,3,158,161
9574.0,08/02/2012,1.0,1.0,2.0,20.0,0.0,3.0,1.0,3.0,0.24,0.2424,0.87,0.18802,3,122,125
9575.0,08/02/2012,1.0,1.0,2.0,21.0,0.0,3.0,1.0,3.0,0.24,0.2273,0.87,0.2716,3,126,129
9576.0,08/02/2012,1.0,1.0,2.0,22.0,0.0,3.0,1.0,2.0,0.24,0.2424,0.87,0.18802,3,95,98
9577.0,08/02/2012,1.0,1.0,2.0,23.0,0.0,2.0,1.0,2.0,0.24,0.2424,0.87,0.22988,3,57,60
9578.0,09/02/2012,1.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,0.24,0.2424,0.87,0.22988,3,23,26
9579.0,09/02/2012,1.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,0.24,0.2424,0.87,0.18802,2,10,12
9580.0,09/02/2012,1.0,1.0,2.0,2.0,0.0,4.0,1.0,,0.22,0.2273,0.8,0.18802,0,2,2
9581.0,09/02/2012,1.0,1.0,2.0,3.0,0.0,4.0,1.0,1.0,0.22,0.2121,0.8,0.39704,0,4,4
9582.0,09/02/2012,1.0,1.0,2.0,4.0,0.0,4.0,1.0,2.0,0.22,0.197,0.75,0.6269199999999999,0,1,1
9583.0,09/02/2012,1.0,1.0,2.0,5.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.75,0.39704,0,18,18
9584.0,09/02/2012,1.0,1.0,2.0,6.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.75,0.39704,1,75,76
9585.0,09/02/2012,1.0,1.0,2.0,7.0,0.0,4.0,1.0,1.0,0.2,0.197,0.69,0.35517999999999994,4,263,267
9586.0,09/02/2012,1.0,1.0,2.0,8.0,0.0,4.0,1.0,1.0,0.2,0.197,0.64,0.35517999999999994,11,473,484
9587.0,09/02/2012,1.0,1.0,2.0,9.0,0.0,4.0,1.0,1.0,0.2,0.197,0.59,0.31345999999999996,9,229,238
,09/02/2012,1.0,1.0,2.0,10.0,0.0,4.0,1.0,1.0,0.22,0.2121,0.51,0.31345999999999996,7,90,97
9589.0,09/02/2012,1.0,1.0,2.0,11.0,0.0,4.0,1.0,1.0,0.24,0.2273,0.52,0.31345999999999996,4,95,99
9590.0,09/02/2012,1.0,1.0,2.0,12.0,0.0,4.0,1.0,1.0,0.26,0.2273,0.48,0.45976,10,148,158
9591.0,09/02/2012,1.0,1.0,2.0,13.0,0.0,4.0,1.0,1.0,0.3,0.2727,0.42,0.45976,10,144,154
9592.0,09/02/2012,1.0,1.0,2.0,14.0,0.0,4.0,1.0,1.0,0.32,0.303,0.39,0.41789999999999994,18,126,144
9593.0,09/02/2012,1.0,1.0,2.0,15.0,0.0,4.0,1.0,1.0,0.32,0.303,0.36,0.41789999999999994,14,120,134
9594.0,09/02/2012,1.0,1.0,2.0,16.0,0.0,4.0,1.0,1.0,0.34,0.3333,0.36,0.0,15,223,238
9595.0,09/02/2012,1.0,1.0,2.0,17.0,0.0,4.0,1.0,1.0,0.34,0.3333,0.34,0.18802,12,387,399
9596.0,09/02/2012,1.0,1.0,2.0,18.0,0.0,4.0,1.0,1.0,0.34,0.3333,0.31,0.22988,13,404,417
9597.0,09/02/2012,1.0,1.0,2.0,19.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.33,0.14629999999999999,8,287,295
9598.0,09/02/2012,1.0,1.0,2.0,20.0,0.0,4.0,1.0,1.0,0.32,0.3485,0.36,0.0,2,197,199
9599.0,09/02/2012,1.0,1.0,2.0,21.0,0.0,4.0,1.0,1.0,0.3,0.3182,0.52,0.12544,8,169,177
9600.0,09/02/2012,1.0,1.0,2.0,22.0,0.0,4.0,1.0,2.0,0.3,0.3333,0.56,0.0,3,104,107
9601.0,09/02/2012,1.0,1.0,2.0,23.0,0.0,4.0,1.0,2.0,0.3,0.3333,0.52,0.0,9,75,84
9602.0,10/02/2012,1.0,1.0,2.0,0.0,0.0,5.0,1.0,2.0,0.28,0.303,0.65,0.12544,4,39,43
9603.0,10/02/2012,1.0,1.0,2.0,1.0,0.0,5.0,1.0,2.0,0.28,0.303,0.61,0.12544,2,11,13
9604.0,10/02/2012,1.0,1.0,2.0,2.0,0.0,5.0,1.0,1.0,0.26,0.2879,0.52,0.12544,7,9,16
9605.0,10/02/2012,1.0,1.0,2.0,3.0,0.0,5.0,1.0,1.0,0.26,0.2879,0.56,0.12544,0,5,5
9606.0,10/02/2012,1.0,1.0,2.0,4.0,0.0,5.0,1.0,1.0,0.26,0.2879,0.56,0.12544,0,2,2
9607.0,10/02/2012,1.0,1.0,2.0,5.0,0.0,5.0,1.0,1.0,0.24,0.2273,0.52,0.31345999999999996,0,17,17
9608.0,10/02/2012,1.0,1.0,2.0,6.0,0.0,5.0,1.0,1.0,0.2,0.197,0.59,0.2716,3,61,64
9609.0,10/02/2012,1.0,1.0,2.0,,0.0,5.0,1.0,731.0,0.2,0.2121,0.59,0.22988,5,225,230
9610.0,10/02/2012,1.0,1.0,2.0,8.0,0.0,5.0,1.0,1.0,0.2,0.2121,0.59,0.22988,1,447,448
9611.0,10/02/2012,1.0,1.0,2.0,9.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.55,0.22988,10,265,275
9612.0,10/02/2012,1.0,1.0,2.0,10.0,0.0,5.0,1.0,2.0,0.26,0.2727,0.48,0.18802,5,119,124
9613.0,10/02/2012,1.0,1.0,2.0,11.0,0.0,5.0,1.0,2.0,0.28,0.2879,0.45,0.14629999999999999,19,134,153
9614.0,,1.0,1.0,2.0,12.0,0.0,5.0,1.0,2.0,0.3,0.303,0.42,0.18802,8,168,176
9615.0,10/02/2012,1.0,1.0,2.0,13.0,0.0,5.0,1.0,2.0,0.3,0.3182,0.42,0.12544,22,170,192
9616.0,10/02/2012,1.0,1.0,2.0,14.0,0.0,5.0,1.0,2.0,0.32,0.3333,0.39,0.12544,8,138,146
9617.0,10/02/2012,1.0,1.0,2.0,15.0,0.0,5.0,1.0,2.0,0.32,0.3333,0.45,0.18802,27,164,191
9618.0,10/02/2012,1.0,1.0,2.0,16.0,0.0,5.0,1.0,2.0,0.34,0.3182,0.42,0.35517999999999994,28,240,268
9619.0,10/02/2012,1.0,1.0,2.0,17.0,0.0,5.0,1.0,2.0,0.34,0.3333,0.42,0.2716,15,381,396
9620.0,10/02/2012,1.0,1.0,2.0,18.0,0.0,5.0,1.0,3.0,0.3,0.303,0.61,0.18802,14,345,359
9621.0,10/02/2012,1.0,1.0,2.0,19.0,0.0,5.0,1.0,483.0,0.32,0.3485,0.57,0.0,16,246,262
9622.0,10/02/2012,1.0,1.0,2.0,20.0,0.0,5.0,1.0,2.0,0.32,0.3485,0.57,0.0,7,144,151
9623.0,10/02/2012,1.0,1.0,2.0,21.0,0.0,5.0,1.0,2.0,0.32,0.3333,0.66,0.12544,14,108,122
9624.0,10/02/2012,1.0,1.0,2.0,22.0,0.0,5.0,1.0,2.0,0.32,0.3485,0.66,0.0,11,102,113
9625.0,10/02/2012,1.0,1.0,2.0,23.0,0.0,5.0,1.0,2.0,0.3,0.3182,0.7,0.12544,1,64,65
9626.0,11/02/2012,1.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,0.3,0.303,0.81,0.18802,3,50,53
9627.0,11/02/2012,1.0,1.0,2.0,1.0,0.0,6.0,0.0,3.0,0.28,0.2879,0.81,0.18802,2,43,45
9628.0,11/02/2012,1.0,1.0,2.0,2.0,0.0,6.0,0.0,3.0,0.26,0.2576,0.81,0.2716,2,24,26
9629.0,11/02/2012,1.0,1.0,2.0,3.0,0.0,6.0,0.0,3.0,0.24,0.2273,0.87,0.31345999999999996,0,9,9
9630.0,11/02/2012,1.0,1.0,2.0,4.0,0.0,6.0,0.0,3.0,0.24,0.2273,0.87,0.31345999999999996,0,4,4
9631.0,11/02/2012,1.0,1.0,2.0,5.0,0.0,6.0,0.0,3.0,0.22,0.2273,0.93,0.22988,0,2,2
9632.0,11/02/2012,1.0,1.0,2.0,6.0,0.0,6.0,0.0,3.0,0.22,0.2273,0.93,0.18802,1,8,9
9633.0,11/02/2012,1.0,1.0,2.0,7.0,0.0,6.0,0.0,3.0,0.22,0.2273,0.93,0.18802,0,19,19
9634.0,11/02/2012,1.0,1.0,2.0,8.0,0.0,6.0,0.0,3.0,0.22,0.2273,0.93,0.18802,1,77,78
9635.0,11/02/2012,1.0,1.0,2.0,9.0,0.0,6.0,0.0,3.0,0.22,0.2424,0.93,0.14629999999999999,5,85,90
9636.0,11/02/2012,1.0,1.0,2.0,10.0,0.0,6.0,0.0,3.0,0.22,0.2424,0.93,0.14629999999999999,23,143,166
9637.0,11/02/2012,1.0,1.0,2.0,11.0,0.0,6.0,0.0,2.0,0.24,0.2576,0.81,0.14629999999999999,26,157,183
9638.0,11/02/2012,1.0,1.0,2.0,12.0,0.0,6.0,0.0,2.0,0.26,0.2576,0.81,0.22988,25,196,221
9639.0,11/02/2012,1.0,1.0,2.0,13.0,0.0,6.0,0.0,2.0,0.26,0.2424,0.81,0.39704,18,217,235
9640.0,11/02/2012,1.0,1.0,2.0,14.0,0.0,6.0,0.0,2.0,0.26,0.2727,0.81,0.35517999999999994,38,205,243
9641.0,11/02/2012,1.0,1.0,2.0,15.0,0.0,6.0,0.0,2.0,0.3,0.2727,0.61,0.41789999999999994,12,112,124
9642.0,11/02/2012,1.0,1.0,2.0,16.0,0.0,6.0,0.0,3.0,0.22,0.197,0.75,0.5850599999999999,12,134,146
9643.0,11/02/2012,1.0,1.0,2.0,17.0,0.0,6.0,0.0,3.0,0.22,0.1818,0.69,0.6477799999999999,13,131,144
9644.0,11/02/2012,1.0,1.0,2.0,18.0,0.0,6.0,0.0,2.0,0.22,0.1818,0.47,0.9193799999999999,3,105,108
9645.0,11/02/2012,1.0,1.0,2.0,19.0,500.0,6.0,0.0,2.0,0.2,0.1515,0.43,0.77308,2,85,87
9646.0,11/02/2012,1.0,1.0,2.0,20.0,0.0,6.0,0.0,2.0,0.16,0.1212,0.43,0.77308,1,62,63
9647.0,11/02/2012,1.0,1.0,2.0,21.0,0.0,6.0,0.0,1.0,0.14,0.0758,0.43,0.89852,5,43,48
9648.0,11/02/2012,1.0,1.0,2.0,22.0,0.0,6.0,0.0,2.0,0.14,0.1061,0.39,0.5433399999999999,0,46,46
9649.0,11/02/2012,1.0,1.0,2.0,23.0,0.0,6.0,0.0,3.0,0.12,0.0758,0.5,0.6895,0,20,20
9650.0,12/02/2012,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.1,0.0758,0.68,0.5433399999999999,0,21,21
9651.0,12/02/2012,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.08,0.0455,0.79,0.6477799999999999,0,24,24
9652.0,12/02/2012,1.0,1.0,2.0,2.0,0.0,0.0,0.0,,0.1,0.0606,0.58,0.8149399999999999,1,26,27
9653.0,12/02/2012,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.1,0.0455,0.46,0.9612399999999999,0,14,14
9654.0,12/02/2012,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.1,0.0455,0.46,1.00296,0,1,1
9655.0,12/02/2012,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.1,0.0758,0.49,0.5433399999999999,0,3,3
9656.0,12/02/2012,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.1,0.0758,0.49,0.5433399999999999,0,2,2
9657.0,12/02/2012,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.35517999999999994,0,18,18
9658.0,12/02/2012,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.08,0.0758,0.53,0.35517999999999994,0,26,26
9659.0,12/02/2012,1.0,1.0,2.0,9.0,0.0,6.0,0.0,1.0,0.1,0.0909,0.49,0.50148,3,60,63
9660.0,12/02/2012,1.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,0.12,0.1061,0.42,0.50148,8,83,91
9661.0,12/02/2012,1.0,1.0,2.0,121.0,0.0,0.0,0.0,1.0,0.12,0.1061,0.42,0.41789999999999994,3,121,124
9662.0,12/02/2012,1.0,1.0,2.0,12.0,0.0,0.0,0.0,1.0,0.14,0.0758,0.39,0.89852,7,133,140
9663.0,12/02/2012,1.0,1.0,2.0,13.0,0.0,0.0,0.0,,0.16,0.1212,0.4,0.6269199999999999,10,128,138
9664.0,12/02/2012,1.0,1.0,2.0,14.0,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.7313599999999999,9,102,111
9665.0,12/02/2012,1.0,1.0,2.0,15.0,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.77308,5,150,155
9666.0,12/02/2012,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.6477799999999999,16,148,164
9667.0,12/02/2012,1.0,1.0,2.0,17.0,0.0,0.0,0.0,1.0,0.18,0.1515,0.37,0.5850599999999999,4,83,87
9668.0,12/02/2012,1.0,1.0,2.0,18.0,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.6477799999999999,4,92,96
9669.0,12/02/2012,1.0,1.0,2.0,19.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.4,0.39704,2,78,80
9670.0,12/02/2012,1.0,1.0,2.0,20.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.42,0.45976,1,56,57
9671.0,12/02/2012,1.0,1.0,2.0,21.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.43,0.41789999999999994,0,36,36
9672.0,12/02/2012,1.0,1.0,2.0,22.0,0.0,0.0,0.0,1.0,0.14,0.1515,0.43,0.31345999999999996,0,28,28
9673.0,12/02/2012,1.0,1.0,2.0,23.0,0.0,0.0,0.0,1.0,0.14,0.1364,0.43,0.31345999999999996,0,23,23
9674.0,13/02/2012,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.46,0.31345999999999996,0,9,9
9675.0,13/02/2012,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2716,0,6,6
9676.0,13/02/2012,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.46,0.2716,0,4,4
9677.0,13/02/2012,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.12,0.1515,0.54,0.14629999999999999,0,1,1
9678.0,13/02/2012,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,0.12,0.1667,0.54,0.12544,0,2,2
