yr,hr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,weathersit_4
1,22.0,0,1.0,0.6833333333333332,0.6455,0.61,0.1578699894204772,0.437874251497006,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,22.0,0,1.0,0.5583333333333335,0.5545,0.43000000000000005,0.333372516750911,0.2417664670658683,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,14.0,0,1.0,0.8708333333333333,0.8120999999999999,0.73,0.298224991183731,0.1047904191616766,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,19.0,0,1.0,0.6208333333333333,0.6,0.63,0.2280474903021041,0.2095808383233533,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,21.0,0,1.0,0.85,0.7817999999999999,0.7000000000000001,0.3508875044081345,0.4640718562874252,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5.0,0,0.0,0.6416666666666667,0.6152,0.92,0.333372516750911,0.0711077844311377,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0.0,0,1.0,0.5166666666666667,0.5242,0.73,0.1930175149876572,0.1062874251497006,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,13.0,0,1.0,0.6208333333333333,0.6,0.67,0.0,0.0958083832335329,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,18.0,0,0.0,0.8083333333333332,0.7666999999999999,0.99,0.333372516750911,0.0501497005988024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,22.0,0,1.0,0.5375,0.5394,0.66,0.3860350299753144,0.125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,7.0,0,0.0,0.7458333333333333,0.7061,0.88,0.1578699894204772,0.0067365269461077,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1,13.0,0,1.0,0.6416666666666667,0.6152,1.0,0.2280474903021041,0.1212574850299401,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,12.0,0,0.0,0.2458333333333333,0.32730000000000004,0.9500000000000001,0.0,0.0276946107784431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.0,0,1.0,0.37083333333333346,0.37270000000000003,0.63,0.1930175149876572,0.0823353293413173,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,9.0,0,0.0,0.6833333333333332,0.6455,1.0,0.298224991183731,0.0104790419161676,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,10.0,1,0.0,0.49583333333333346,0.5091,0.86,0.1930175149876572,0.1107784431137724,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,4.0,0,1.0,0.6416666666666667,0.6152,0.92,0.1053250264488068,0.0202095808383233,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,9.0,0,1.0,0.1833333333333333,0.2818,0.8300000000000001,0.0,0.0172155688622754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,10.0,0,0.0,0.6416666666666667,0.6152,0.98,0.3508875044081345,0.062125748502994,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,,0,0.0,0.6208333333333333,0.6,0.98,0.1578699894204772,0.2889221556886228,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,5.0,0,1.0,0.8708333333333333,0.8120999999999999,0.77,0.1578699894204772,0.0119760479041916,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,5.0,0,0.0,0.35,0.37270000000000003,0.85,0.1578699894204772,0.0172155688622754,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,10.0,0,0.0,0.5583333333333335,0.5545,0.8200000000000001,0.1228400141060303,0.0703592814371257,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,7.0,0,1.0,0.35,0.37270000000000003,0.8,0.1228400141060303,0.0007485029940119,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,23.0,0,1.0,0.6,0.5848,0.78,0.2631950158692841,0.2282934131736527,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,6.0,0,1.0,0.43333333333333346,0.4333,0.81,0.1930175149876572,0.0007485029940119,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0.0,0,1.0,0.85,0.7969999999999999,0.81,0.298224991183731,0.1886227544910179,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,9.0,0,1.0,0.37083333333333346,0.3879,0.7100000000000001,0.1228400141060303,0.0785928143712574,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,17.0,0,1.0,0.475,0.4939,0.55,0.1930175149876572,0.1459580838323353,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,4.0,0,1.0,0.6833333333333332,0.6455,0.75,0.0,0.0119760479041916,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,15.0,0,0.0,0.6625000000000001,0.6303,0.58,0.1228400141060303,0.405688622754491,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,12.0,0,1.0,0.2666666666666666,0.34240000000000004,0.66,0.0,0.0905688622754491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,15.0,0,1.0,0.7041666666666666,0.7212,0.48,0.4210650052897614,0.1818862275449102,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,8.0,1,0.0,0.475,0.4939,1.0,0.0,0.0172155688622754,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1,18.0,0,1.0,0.6208333333333333,0.6,0.49,0.1930175149876572,0.343562874251497,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,10.0,0,1.0,0.4125,0.4333,0.86,0.1053250264488068,0.312125748502994,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,7.0,0,1.0,0.7666666666666667,0.6909,1.0,0.1228400141060303,0.0067365269461077,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,22.0,0,1.0,0.725,0.6909,0.88,0.1930175149876572,0.373502994011976,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,10.0,0,1.0,0.6625000000000001,0.6303,1.0,0.1228400141060303,0.2417664670658683,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,16.0,0,0.0,0.975,0.903,0.62,0.2631950158692841,0.187874251497006,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,3.0,0,1.0,0.85,0.8120999999999999,0.9400000000000001,0.1930175149876572,0.0419161676646706,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1.0,0,1.0,0.43333333333333346,0.4485,0.81,0.1228400141060303,0.0838323353293413,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,8.0,0,0.0,0.725,0.6758,0.98,0.0,0.0044910179640718,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,2.0,0,0.0,0.4541666666666667,0.4485,1.0,0.1578699894204772,0.0239520958083832,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,21.0,0,0.0,0.5583333333333335,0.5545,0.45999999999999996,0.3860350299753144,0.1616766467065868,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1.0,0,1.0,0.3916666666666667,0.403,0.9600000000000001,0.1578699894204772,0.0486526946107784,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,0.0,0,1.0,0.7458333333333333,0.7061,0.8,0.1930175149876572,0.251497005988024,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,18.0,0,1.0,0.9333333333333332,0.7969999999999999,0.36,0.298224991183731,0.2844311377245509,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,20.0,0,1.0,0.8083333333333332,0.7666999999999999,0.9400000000000001,0.0,0.3173652694610778,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,9.0,0,0.0,0.4125,0.4182,0.9600000000000001,0.1930175149876572,0.0104790419161676,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,2.0,0,0.0,0.4125,0.4333,0.72,0.1228400141060303,0.1100299401197604,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,19.0,0,1.0,0.7875000000000001,0.7363999999999999,0.89,0.1578699894204772,0.2245508982035928,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,10.0,0,0.0,0.6208333333333333,0.6,0.8300000000000001,0.2280474903021041,0.0666167664670658,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5.0,0,1.0,0.7458333333333333,0.6758,0.98,0.1228400141060303,0.0089820359281437,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,18.0,0,0.0,0.7666666666666667,0.7212,0.76,0.1930175149876572,0.2470059880239521,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,11.0,0,1.0,0.725,0.7061,0.84,0.0,0.3488023952095808,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,18.0,0,0.0,0.9125000000000001,0.8727,0.74,0.3508875044081345,0.2687125748502994,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,21.0,0,1.0,0.6625000000000001,0.6303,0.8300000000000001,0.1228400141060303,0.4258982035928144,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,22.0,0,1.0,0.6,0.5848,0.7000000000000001,0.1930175149876572,0.2350299401197605,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,4.0,0,1.0,0.8083333333333332,0.7666999999999999,0.99,0.298224991183731,0.0119760479041916,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,3.0,0,1.0,0.8291666666666666,0.7817999999999999,0.85,0.2631950158692841,0.0209580838323353,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
